,index_,tree_name,r_glcm_mean,r_mean_homogeneity,r_mean_contrast,r_mean_dissimilarity,r_mean_ASM,r_mean_correlation,r_mean_energy,g_glcm_mean,g_mean_homogeneity,g_mean_contrast,g_mean_dissimilarity,g_mean_ASM,g_mean_correlation,g_mean_energy,b_glcm_mean,b_mean_homogeneity,b_mean_contrast,b_mean_dissimilarity,b_mean_ASM,b_mean_correlation,b_mean_energy,RE_glcm_mean,RE_mean_homogeneity,RE_mean_contrast,RE_mean_dissimilarity,RE_mean_ASM,RE_mean_correlation,RE_mean_energy,NIR_glcm_mean,NIR_mean_homogeneity,NIR_mean_contrast,NIR_mean_dissimilarity,NIR_mean_ASM,NIR_mean_correlation,NIR_mean_energy,Wideband_Red_MEAN_I_mean,Wideband_Red_MEAN_I_median,Wideband_Red_MEAN_I_25th,Wideband_Red_MEAN_I_75th,Wideband_Green_MEAN_I_mean,Wideband_Green_MEAN_I_median,Wideband_Green_MEAN_I_25th,Wideband_Green_MEAN_I_75th,Wideband_Blue_NONE_mean,Wideband_Blue_NONE_median,Wideband_Blue_NONE_25th,Wideband_Blue_NONE_75th,Wideband_Blue_MEAN_I_mean,Wideband_Blue_MEAN_I_median,Wideband_Blue_MEAN_I_25th,Wideband_Blue_MEAN_I_75th,RedEdge_NONE_mean,RedEdge_NONE_median,RedEdge_NONE_25th,RedEdge_NONE_75th,RedEdge_HOMOGENEITY_mean,RedEdge_HOMOGENEITY_median,RedEdge_HOMOGENEITY_25th,RedEdge_HOMOGENEITY_75th,RedEdge_MEAN_I_mean,RedEdge_MEAN_I_median,RedEdge_MEAN_I_25th,RedEdge_MEAN_I_75th,Blue_HOMOGENEITY_mean,Blue_HOMOGENEITY_median,Blue_HOMOGENEITY_25th,Blue_HOMOGENEITY_75th,Blue_ASM_mean,Blue_ASM_median,Blue_ASM_25th,Blue_ASM_75th,Blue_MEAN_I_mean,Blue_MEAN_I_median,Blue_MEAN_I_25th,Blue_MEAN_I_75th,NIR_NONE_mean,NIR_NONE_median,NIR_NONE_25th,NIR_NONE_75th,NIR_HOMOGENEITY_mean,NIR_HOMOGENEITY_median,NIR_HOMOGENEITY_25th,NIR_HOMOGENEITY_75th,NIR_MEAN_I_mean,NIR_MEAN_I_median,NIR_MEAN_I_25th,NIR_MEAN_I_75th,Red_HOMOGENEITY_mean,Red_HOMOGENEITY_median,Red_HOMOGENEITY_25th,Red_HOMOGENEITY_75th,Red_MEAN_I_mean,Red_MEAN_I_median,Red_MEAN_I_25th,Red_MEAN_I_75th,Green_NONE_mean,Green_NONE_median,Green_NONE_25th,Green_NONE_75th,Green_HOMOGENEITY_mean,Green_HOMOGENEITY_median,Green_HOMOGENEITY_25th,Green_HOMOGENEITY_75th,Green_MEAN_I_mean,Green_MEAN_I_median,Green_MEAN_I_25th,Green_MEAN_I_75th
24,24,Calophyllum,98.45522643839956,0.1222863139203979,156.33722349005603,9.100020103284136,0.000481355697217,0.8754655349784315,0.0219177377425369,107.08627571458116,0.1264394599138727,150.7013700446687,8.927590352444614,0.0005127674271629,0.8646804365303367,0.0226207543743843,53.1247329184306,0.114029723347465,156.75025512253686,9.313656241606123,0.0004434093538213,0.860984381789983,0.0210322870599922,44.46547933262112,0.1983375901342753,40.70264297427363,4.819785592668515,0.0009085859887422,0.9436191574673546,0.0300884139556991,59.768715911277646,0.2295530123206325,31.887440170387546,4.197231739335808,0.0010272174687756,0.9617017431506332,0.0319865213716083,0.7922044836956522,0.8549463497185559,0.4353103163819876,0.438060310316382,0.3850970712507733,0.1194495917847437,0.3787299683375388,0.6534871166537267,0.203999015855493,0.0262242192807404,0.5072486623196129,0.1159966036399699,0.4966957613548137,0.4145606378590838,0.0372669385827105,0.0974307218624383,0.2257633564635093,0.096558185838024,0.78955078125,0.8544921875,0.43359375,0.4427490234375,0.3827663660049438,0.12200927734375,0.381103515625,0.65185546875,0.20330810546875,0.0265426635742187,0.5116362571716309,0.1181640625,0.5,0.413330078125,0.037017822265625,0.0869263559579849,0.2215576171875,0.09722900390625,0.78125,0.8427734375,0.390625,0.42822265625,0.3513639196753502,0.111907958984375,0.36083984375,0.6328125,0.188720703125,0.025146484375,0.4802748262882232,0.1028594970703125,0.47869873046875,0.37255859375,0.0355224609375,0.0757310688495636,0.202484130859375,0.0908050537109375,0.8028564453125,0.86865234375,0.4775390625,0.449462890625,0.4169946983456611,0.129913330078125,0.398681640625,0.6715087890625,0.221832275390625,0.0273170471191406,0.5380766242742538,0.130889892578125,0.51953125,0.46112060546875,0.039031982421875,0.1132048070430755,0.2545166015625,0.1013946533203125
25,25,Pennisetum Purpureum,73.06547748215354,0.0956221551447976,251.9067703913674,11.816485860734383,0.0001526564800595,0.9153950173898406,0.0123291903488674,82.1105161546626,0.0961535628806644,251.04866759737223,11.788164357745927,0.0001724861417226,0.8961946467625308,0.0131057906590354,46.14934324333249,0.0952538327969656,246.9053527575708,11.72322027347043,0.0001876253897989,0.8787597554259647,0.0136693725633348,20.22302260087549,0.2907762123219758,16.805455581870678,3.06429414425273,0.0018039999777607,0.9473092306917986,0.0423531655435346,31.37768929705267,0.2652719622375896,20.15921803386577,3.397031325411972,0.001282178448672,0.9582186659866548,0.0356900123611891,0.5902617457513077,0.66117202026886,0.3739498680584746,0.3797297214705642,0.1592833183748086,0.1770425961935271,0.1591583304690054,0.7552147871932068,0.3390313618364975,0.0121719545108979,0.246658835965827,0.1444970094797395,0.2471428015471384,0.6369269097860767,0.0151990544238666,0.040378609425167,0.4263632290946024,0.037677654251926,0.59228515625,0.669921875,0.375,0.376708984375,0.1563914865255355,0.17578125,0.1580810546875,0.74853515625,0.29638671875,0.0121688842773437,0.246829517185688,0.143798828125,0.2427978515625,0.642578125,0.01416015625,0.0384480487555265,0.42822265625,0.03759765625,0.517578125,0.609375,0.29296875,0.335693359375,0.1284024752676487,0.139892578125,0.1383056640625,0.70654296875,0.2479248046875,0.00994873046875,0.2106100134551525,0.1142578125,0.226318359375,0.5625,0.01043701171875,0.0296804276295006,0.3662109375,0.0300140380859375,0.65625,0.712890625,0.45703125,0.423583984375,0.1875948421657085,0.212890625,0.177001953125,0.798828125,0.398681640625,0.0140304565429687,0.2838389202952385,0.174560546875,0.2705078125,0.7060546875,0.01861572265625,0.0490955617278814,0.487548828125,0.0439453125
26,26,Sterculia Parviflora,105.64193797243315,0.2125621978698487,119.01555844080542,6.904815875410301,0.0006398489065558,0.9460970982276532,0.0252338820705419,113.19674389773904,0.2359928900785887,104.61796111129586,6.42091099194378,0.001077213777134,0.9450744712653056,0.0327365273208671,43.460911963746966,0.1728492481335928,133.41086153980288,7.801465441932359,0.0005746612907106,0.9007812787748448,0.023910365465121,41.04681805316114,0.2490981135479217,67.3393073716148,5.3548675446739695,0.0012798446212866,0.9671537843432024,0.0356789825138605,50.91474015971556,0.2486061611191125,44.820844834731744,4.5513159168518165,0.0008912127749874,0.9749422491529351,0.0297687314252315,0.8109963507401315,0.8532340923108552,0.3497507195723684,0.3459846255653783,0.3739297082490826,0.0815806060088308,0.3641810045744243,0.537682173879523,0.1537725589149876,0.0256993705347964,0.4455099450130211,0.0794435325421785,0.4372451300370066,0.3011340010793585,0.0483525205913342,0.1306827221065759,0.1576078013369911,0.1237367810701069,0.82666015625,0.86767578125,0.33984375,0.34521484375,0.3953634649515152,0.07379150390625,0.37060546875,0.5283203125,0.1085205078125,0.0263671875,0.4620773941278457,0.07794189453125,0.437744140625,0.2894287109375,0.049285888671875,0.1308996304869651,0.1278076171875,0.129150390625,0.76904296875,0.8123779296875,0.26953125,0.310546875,0.2450567595660686,0.05462646484375,0.31317138671875,0.47088623046875,0.09326171875,0.0229339599609375,0.3438269048929214,0.060089111328125,0.387451171875,0.2357177734375,0.041717529296875,0.0722257811576128,0.10235595703125,0.106201171875,0.86474609375,0.90673828125,0.41796875,0.381103515625,0.4793812781572342,0.09625244140625,0.4248046875,0.583984375,0.132568359375,0.0290107727050781,0.5388170629739761,0.09771728515625,0.492919921875,0.3515625,0.0543212890625,0.1768758371472358,0.167236328125,0.1435546875
27,27,Campnosperma Auriculatum,102.50414696814968,0.1034284627747505,332.2259739780761,12.630998190344831,0.0002212794860549,0.8285370440657833,0.0148367482508949,108.39584394925112,0.1137010745100974,321.50007346743223,12.350150472108766,0.0003420979266896,0.8187824080165242,0.0184277279403391,84.31151230194408,0.0938825626236305,345.43719063104413,13.07352204639466,0.0001757170184843,0.8399999579509954,0.0132232989928109,47.67455355858391,0.1519171289720029,148.09197481297002,8.24303431950985,0.0003902086773005,0.8783268633178801,0.0196971100313492,76.30762403555227,0.1539704491050848,151.94901454003792,8.197284537010997,0.000384340406075,0.8929652568947959,0.0195476708975649,0.798269165540399,0.8335698413665033,0.661316043814433,0.6641893319857409,0.3749552352656019,0.0770849312154098,0.374437606897211,0.4645586757645524,0.0707487755215045,0.0322389219784594,0.5885361285036702,0.0761546502558166,0.5897400818050142,0.3519521530211476,0.0365617853909163,0.077832407365937,0.2248632835008984,0.0745222539776239,0.8046875,0.84033203125,0.671875,0.66796875,0.3747067153453827,0.07513427734375,0.375244140625,0.466064453125,0.06597900390625,0.032379150390625,0.5983833074569702,0.07342529296875,0.59033203125,0.352783203125,0.03662109375,0.0739079937338829,0.222900390625,0.07525634765625,0.767578125,0.8056640625,0.58203125,0.63671875,0.3096677362918854,0.06329345703125,0.346923828125,0.426513671875,0.05401611328125,0.029632568359375,0.5251742899417877,0.061004638671875,0.5576171875,0.3193359375,0.0322265625,0.0567349046468734,0.198486328125,0.066650390625,0.830078125,0.8642578125,0.75390625,0.6953125,0.4377441108226776,0.08856201171875,0.4033203125,0.50146484375,0.08026123046875,0.03497314453125,0.6609849333763123,0.0885009765625,0.625,0.38720703125,0.0404205322265625,0.0947145037353038,0.2471923828125,0.0821533203125
28,28,Leea Indica,106.95757384841716,0.1598311757835908,143.06621120924245,8.003120098410719,0.0003914703859465,0.9228540361121812,0.019732627448969,112.43723326741328,0.1659391275851542,142.50285862827425,7.936170509949603,0.0005076335918556,0.916984328208328,0.022463636479601,42.44772757819938,0.1418902136845973,127.81528122701523,8.010596370166672,0.0003960044968268,0.8913603729869329,0.0198472894290569,49.55823034049301,0.1844259555719681,69.8346020603948,5.868742833714747,0.0004578220481298,0.9506178596768686,0.0213368967238604,57.88276721234328,0.2195578680494132,51.71248382160469,4.8451293550248025,0.0006468303284046,0.9554556095824028,0.0253604615718573,0.8088443722345132,0.8462344452818232,0.3155534819492469,0.3201635016762329,0.3706396075046049,0.0854752864814172,0.3790609501369923,0.5200332528030314,0.110246676322214,0.028262427828065,0.4256720677439971,0.1031385460988666,0.4342583367520365,0.2817466944649973,0.0541319961963683,0.131252441357786,0.1430524986905145,0.1315902372824239,0.82275390625,0.85546875,0.30859375,0.31640625,0.3730582594871521,0.0833740234375,0.377685546875,0.5224609375,0.10601806640625,0.028289794921875,0.4310092628002167,0.1007080078125,0.4326171875,0.282470703125,0.05450439453125,0.1288336664438247,0.140869140625,0.1328125,0.7763671875,0.82177734375,0.25390625,0.292724609375,0.3118045330047607,0.06793212890625,0.34765625,0.465087890625,0.080810546875,0.0250396728515625,0.3765615373849869,0.08013916015625,0.404296875,0.24444580078125,0.045928955078125,0.0964297316968441,0.12139892578125,0.11761474609375,0.84814453125,0.88037109375,0.375,0.34375,0.4302233010530472,0.10076904296875,0.412353515625,0.576171875,0.134521484375,0.0308990478515625,0.4777264595031738,0.12213134765625,0.467041015625,0.321533203125,0.0611572265625,0.1627779975533485,0.1629638671875,0.1463623046875
29,29,Dillenia Suffruticosa,80.54232406546062,0.1107415766016356,242.83481854537297,11.085314180383357,0.0002852574959467,0.9046062433523684,0.0168550198296898,92.43035078100078,0.1138918327925942,247.27727992997887,11.170157789175724,0.0002907272287554,0.9032855340794969,0.0170181134441131,37.85737098797126,0.106772751935439,198.4827112574885,10.236350240823173,0.0003439153125966,0.8779370084727747,0.0185105335994197,46.04554619303289,0.1536549148809236,93.1995204138953,7.081914782182544,0.0004499161825932,0.933951974855002,0.0211543631930797,61.622816289215486,0.1697943806633556,76.42366696546847,6.398564177214898,0.0005121989823281,0.9436663785468806,0.0225654595765558,0.6396131969633556,0.7285752069382441,0.3054286411830357,0.3078106471470424,0.3822209503878617,0.0628849892389206,0.3762753804524739,0.5443249657040551,0.111970651717413,0.0231086413065592,0.4943984828201965,0.0644243785313197,0.4920734223865327,0.3875546228317987,0.0291655517759777,0.0926903165139568,0.1671993164789109,0.0862971260434105,0.6474609375,0.736328125,0.298828125,0.30322265625,0.3955240994691849,0.0615997314453125,0.379150390625,0.556884765625,0.107635498046875,0.0230865478515625,0.508482426404953,0.063995361328125,0.4923095703125,0.385498046875,0.0294418334960937,0.093653380870819,0.1644287109375,0.08807373046875,0.6199951171875,0.7099609375,0.22265625,0.291748046875,0.3059559464454651,0.0523910522460937,0.358642578125,0.49847412109375,0.093109130859375,0.02178955078125,0.42936572432518,0.052703857421875,0.472900390625,0.353271484375,0.0268096923828125,0.0611139386892318,0.1484375,0.0806884765625,0.6630859375,0.7548828125,0.375,0.322265625,0.4608857706189155,0.0715484619140625,0.399658203125,0.5933837890625,0.127105712890625,0.0242767333984375,0.5635058283805847,0.0747833251953125,0.51513671875,0.4249267578125,0.0306892395019531,0.1188617441803217,0.186798095703125,0.09246826171875
30,30,Sterculia Parviflora,102.56155642056528,0.1367097541530195,189.67800180043912,9.173065694726272,0.000391710280988,0.8755705967094188,0.01974907864509,112.80113485801697,0.1458933037071474,181.07815362101127,8.925572641194456,0.0004908440597761,0.8693013767665847,0.0221068519046572,57.233694850342296,0.1281083514245262,184.2625614945428,9.32336555004763,0.0003334162705098,0.8764811218135318,0.0182202674868988,56.69062501966337,0.161644823495631,103.53949183057604,7.025152338271735,0.0004810120033494,0.9286094565291304,0.0218727547815924,75.3708411120552,0.2001655804352493,79.97758175590867,5.793578844152259,0.0007164478744738,0.9506952244409792,0.0266880272381441,0.7967310810574774,0.8703170243797355,0.4657209702210905,0.4610772645187709,0.4688465056612156,0.0889069786161802,0.4573387380061483,0.5403179244038008,0.1083920087566761,0.0331426470520451,0.6055303707805839,0.1083092330005831,0.5936990855658458,0.3747233366051189,0.0459121497517534,0.1244028502125064,0.1807114972252088,0.1182710843979979,0.796875,0.873046875,0.4765625,0.4619140625,0.4744442999362945,0.0902099609375,0.45703125,0.552734375,0.10784912109375,0.032928466796875,0.6158322095870972,0.11041259765625,0.60546875,0.378662109375,0.04510498046875,0.1248329356312751,0.1810302734375,0.1171875,0.7705078125,0.84912109375,0.4140625,0.438232421875,0.4236359745264053,0.072265625,0.43359375,0.50537109375,0.0894775390625,0.0309295654296875,0.5722503662109375,0.084625244140625,0.56787109375,0.3409423828125,0.0413818359375,0.1007850617170333,0.1622314453125,0.10748291015625,0.826416015625,0.89404296875,0.52734375,0.487060546875,0.5208460092544556,0.10400390625,0.485595703125,0.58203125,0.1270751953125,0.035797119140625,0.6527643203735352,0.134033203125,0.625,0.40869140625,0.05108642578125,0.1475197672843933,0.1990966796875,0.1290283203125
31,31,Ficus Variegata,97.02313292394128,0.1017761467973582,355.16283712775675,13.055537499502526,0.0001950212370475,0.8873583459191201,0.0139304117204979,109.09823319747612,0.1202068657536974,338.4135217889147,12.587800460781752,0.0005816486131852,0.8777371871216162,0.0240346807930031,56.54131920887608,0.0909197772286233,316.88416452138466,12.803906452481366,0.0001598443157245,0.8737586337818942,0.0126114702575911,60.75751795186195,0.1211740812941793,164.21521586284666,9.277870917041596,0.0002124599984707,0.9330498882356904,0.0145352473451039,86.17838358706112,0.1615651406775642,92.6804462642672,6.676212501718343,0.0003771476812744,0.958002005461716,0.0193631023632764,0.7742554239889263,0.8517946463499038,0.4614524404188734,0.4620137640301516,0.5041505443064794,0.0589500187013834,0.5038340257507824,0.4711638631439576,0.0714536646483434,0.0343184888506371,0.6834463785652594,0.0815560288628994,0.6845607678592922,0.3088864860112241,0.0428097679641422,0.1171338129601206,0.1414375181019048,0.1140480543273426,0.77978515625,0.85791015625,0.46484375,0.46044921875,0.5127704739570618,0.05828857421875,0.50732421875,0.4736328125,0.06829833984375,0.0338134765625,0.701210081577301,0.08074951171875,0.6943359375,0.31005859375,0.04229736328125,0.1145411506295204,0.140380859375,0.11370849609375,0.7431640625,0.82568359375,0.37109375,0.4140625,0.417389303445816,0.049346923828125,0.4658203125,0.42919921875,0.05633544921875,0.03094482421875,0.6204331517219543,0.065673828125,0.65478515625,0.277587890625,0.03729248046875,0.0821205228567123,0.1248779296875,0.1014404296875,0.8125,0.88623046875,0.55859375,0.513671875,0.5977813005447388,0.06817626953125,0.5478515625,0.51416015625,0.08251953125,0.037872314453125,0.7625669240951538,0.09674072265625,0.7314453125,0.340087890625,0.048187255859375,0.1487029939889907,0.156494140625,0.1258544921875
32,32,Spathodea Campanulatum,99.4854935239796,0.1009418953651634,350.84339173367846,13.025720305514447,0.0001946423336737,0.8617897436554869,0.0139203613435191,109.17766753354348,0.1188393981585414,328.209070496067,12.486220483946608,0.0005182476401054,0.8511363559052896,0.0226786589379022,70.74038210538694,0.0896921862659272,354.1241393164167,13.420495921237883,0.0001593331545335,0.8551935337467218,0.0125951439156564,49.39645659561572,0.1432437156468651,152.5873618557963,8.473391474627386,0.0002862919683955,0.9179862108517448,0.0168757225124101,74.30923569309533,0.160523754971935,122.32847413179816,7.375533457256408,0.0003065352597695,0.9428421821205292,0.0174605794874533,0.7822786833129518,0.8383125207632487,0.5688576929699088,0.5692503005957373,0.3938222557673547,0.0638369905393165,0.3929652543932551,0.4967038543809673,0.0849599476960427,0.0278853400073381,0.5743433152586421,0.0650961489402471,0.5746942108636445,0.3586172193835435,0.0346228067438893,0.0795357875210598,0.2017892026145644,0.0761754864371608,0.79052734375,0.845703125,0.58203125,0.5751953125,0.3877192735671997,0.0606689453125,0.395263671875,0.49462890625,0.07696533203125,0.02801513671875,0.5786187946796417,0.06243896484375,0.5791015625,0.361572265625,0.032440185546875,0.0750022120773792,0.195068359375,0.076171875,0.7470703125,0.8056640625,0.48046875,0.53125,0.3027883768081665,0.049591064453125,0.352294921875,0.458984375,0.06573486328125,0.025360107421875,0.4878904297947883,0.049163818359375,0.5283203125,0.31982421875,0.0277252197265625,0.0534321162849664,0.1695556640625,0.06689453125,0.826171875,0.87890625,0.66796875,0.60986328125,0.4830007404088974,0.0745849609375,0.437744140625,0.53125,0.0914306640625,0.0307769775390625,0.6693543493747711,0.07891845703125,0.62548828125,0.400390625,0.038330078125,0.1018687207251787,0.2255859375,0.085693359375
33,0,Falcataria Moluccana,91.70176359398867,0.1015653392546314,390.4612368290127,13.599778951532766,0.0001880833297424,0.8053700769537209,0.0136906723429216,102.40950856113432,0.108047858084674,378.7654182703485,13.340117240849892,0.0002232188980126,0.8023095398035458,0.0149107044931978,46.58983779377239,0.0869811360145629,364.83451086967136,13.791452414727589,0.0001985763301913,0.7425499207817007,0.0140703959076907,45.36699956986406,0.1297237526517567,191.4631438098598,9.595327875648094,0.0002914176970836,0.8791953520893723,0.0170303892387721,61.56348613558404,0.1267038036793586,178.4828628218065,9.36014147632541,0.0002799633913064,0.8969454929438128,0.0166909401585231,0.7208554077489958,0.7973870582421128,0.3795510512357498,0.3808305725999569,0.3665227046494862,0.0705208772465052,0.3657546826087059,0.5806894571733607,0.1303533636107162,0.0241632852116144,0.4876280583248561,0.0698518820242311,0.4879575717964428,0.4463483362985834,0.0294730341719911,0.0879505291439282,0.198225296091856,0.084787149170814,0.7265625,0.8046875,0.3828125,0.383544921875,0.3603839576244354,0.06884765625,0.365966796875,0.58349609375,0.12310791015625,0.0241241455078125,0.4873564541339874,0.06866455078125,0.488037109375,0.444580078125,0.029541015625,0.0803834646940231,0.193603515625,0.0850830078125,0.6884765625,0.7685546875,0.30859375,0.34912109375,0.2925137728452682,0.057098388671875,0.328369140625,0.541015625,0.10284423828125,0.02154541015625,0.4154804050922394,0.05609130859375,0.447265625,0.401611328125,0.0256500244140625,0.0606976635754108,0.16552734375,0.07366943359375,0.76171875,0.8349609375,0.453125,0.413818359375,0.4368008449673652,0.08233642578125,0.406494140625,0.62255859375,0.14892578125,0.0268707275390625,0.5646923631429672,0.0821533203125,0.53466796875,0.4892578125,0.033447265625,0.1059739459306001,0.2266845703125,0.09613037109375
34,1,Ficus Variegata,94.8416929954702,0.0843158353720738,664.2179002885728,17.7940054213408,0.0001471570276066,0.8435492476100529,0.0120997535273655,106.56570044286092,0.1146000145662307,640.6986228352448,16.982653692987537,0.0008750929406923,0.8377721867202859,0.0294755203651982,35.09794278342166,0.061639110398235,654.3849680447254,18.943068769285585,9.72818333523643e-05,0.7778793041989832,0.009844921084378,50.86574903253093,0.0976108114596242,304.16004486814904,12.57422202886022,0.0001402701611682,0.8969395576371865,0.0118127218116638,67.94425668803466,0.1100203270052662,233.05073947654947,10.874137017557455,0.0001708738797834,0.9164574195137872,0.0130369099639651,0.7592142468265872,0.823925892617984,0.3052952638285985,0.3044725227431386,0.4238165887923809,0.0518922215424253,0.4220427553231382,0.4808758078400043,0.0802900252532067,0.0245508266223495,0.5461330271042231,0.0575793227538265,0.5447337024002459,0.3194763998084399,0.0337510161177808,0.1107977820962918,0.1299340281603557,0.1075315067885252,0.76513671875,0.83544921875,0.296875,0.303955078125,0.4293699264526367,0.050201416015625,0.428955078125,0.475341796875,0.07012939453125,0.0249176025390625,0.560018390417099,0.0556640625,0.55224609375,0.3095703125,0.0338134765625,0.1055437065660953,0.12451171875,0.1077880859375,0.7109375,0.78271484375,0.1953125,0.2666015625,0.3135063126683235,0.040771484375,0.368896484375,0.430419921875,0.056365966796875,0.0213470458984375,0.4469431415200233,0.043304443359375,0.488525390625,0.2705078125,0.02777099609375,0.0659428425133228,0.10443115234375,0.0897216796875,0.81494140625,0.87646484375,0.40625,0.340087890625,0.5369700938463211,0.06085205078125,0.4794921875,0.52685546875,0.0931396484375,0.0279541015625,0.6578486263751984,0.06951904296875,0.60546875,0.357177734375,0.03948974609375,0.1491728164255619,0.148681640625,0.1253662109375
35,2,Bridelia Sp.,93.72414766422229,0.0975337488567195,350.5337000185981,13.135879367219236,0.0001633012412534,0.89081119824564,0.012748972432555,107.0162423397444,0.1178942976835931,337.87050028774195,12.648574092753584,0.0004832923060365,0.8926570579699341,0.0219068572462595,46.97225893672255,0.0846978300460917,344.67790441021066,13.56312347599598,0.0001530436529639,0.8493151830399468,0.0123429924728032,47.49572236751054,0.1427022301259304,111.31898415855149,7.708843702389567,0.0002732451185507,0.944502769070264,0.0164852631119752,66.90464383591946,0.1528215031367538,96.8492388765053,7.083914681691544,0.000285217344164,0.9618934514190188,0.016841009029127,0.7399340416091775,0.824904571745093,0.3851965016912942,0.3860624793977824,0.3826830190570369,0.0709300870048165,0.3810357158566489,0.595245485854187,0.1592162846882232,0.0228587272036896,0.5249530570086729,0.0718072076206298,0.5244311493012284,0.4606086720905843,0.025305097395571,0.0852437513802669,0.1937208489487131,0.0817283043870727,0.75048828125,0.84130859375,0.39453125,0.39111328125,0.3914282619953155,0.069091796875,0.38671875,0.59765625,0.1444091796875,0.02294921875,0.5431046783924103,0.0697021484375,0.5341796875,0.45947265625,0.0251922607421875,0.0814028903841972,0.1875,0.08172607421875,0.68603515625,0.7763671875,0.296875,0.34033203125,0.2986311465501785,0.054718017578125,0.3291015625,0.5458984375,0.1187744140625,0.0191802978515625,0.43954499065876,0.051971435546875,0.464599609375,0.409423828125,0.020477294921875,0.0560077736154198,0.15673828125,0.06597900390625,0.8037109375,0.8896484375,0.484375,0.4345703125,0.4752109497785568,0.0845947265625,0.439453125,0.64453125,0.180419921875,0.026641845703125,0.628192275762558,0.0892333984375,0.59375,0.50927734375,0.030029296875,0.1104257442057132,0.2235107421875,0.09710693359375
36,3,Falcataria Moluccana,91.61828425285589,0.1086719836230285,405.1792272233731,13.514777114982245,0.0001558920456622,0.8785168908655347,0.0124608584302893,103.7422831990106,0.127311613659477,390.46423419011546,13.090068333496127,0.0003823025347317,0.873386252071249,0.0195080274372575,45.23858542556904,0.0902406071069844,376.7332120837743,13.776320534584862,0.0001632368210393,0.8164220917642637,0.0127527101107211,46.5581400881856,0.1384200521430506,167.74726358507024,8.90190570103624,0.000255176530283,0.9232803620144466,0.0159311684573512,64.11551690159294,0.1361334207059486,152.34865298066737,8.601317755195069,0.000247549494996,0.9337701837442662,0.015690223261506,0.714304259174953,0.7914401943852463,0.3689388723768127,0.3689559211298891,0.3726582950391794,0.0636182220925777,0.3702034375346298,0.5467356005358017,0.1266773036110018,0.0235606312360588,0.502719644640261,0.0625181436362033,0.5012526107437588,0.4061237703874349,0.0283530850984361,0.0876560110696967,0.1818499490724388,0.0839662156761721,0.7294921875,0.80517578125,0.37109375,0.373291015625,0.3636666387319565,0.060882568359375,0.374755859375,0.54443359375,0.1119384765625,0.02398681640625,0.5009827017784119,0.0601806640625,0.5068359375,0.39697265625,0.028900146484375,0.0782408937811851,0.173583984375,0.0841064453125,0.67041015625,0.751953125,0.28125,0.33447265625,0.2798243686556816,0.04840087890625,0.325439453125,0.4921875,0.0902099609375,0.020538330078125,0.411990188062191,0.0478515625,0.4560546875,0.34130859375,0.02325439453125,0.0544786630198359,0.1376953125,0.06878662109375,0.7744140625,0.84716796875,0.4609375,0.40869140625,0.4592141136527061,0.07568359375,0.421142578125,0.59912109375,0.1468505859375,0.0270843505859375,0.59675033390522,0.07440185546875,0.5546875,0.461181640625,0.03387451171875,0.1099200081080198,0.2181396484375,0.0994873046875
37,4,Falcataria Moluccana,94.97887126245716,0.1014532704675056,512.2064180748658,15.169069975762415,0.000156641086538,0.8536320662125324,0.0124919943178959,104.5141021240252,0.1218924295731513,507.5181046293801,14.863615649662115,0.000474671339456,0.8571175284345949,0.0217376486066224,37.95762814765519,0.0825621201463828,437.485925193354,14.967588651574305,0.00017865669741,0.7313106738199069,0.0133478473248787,48.368814755733176,0.1113328857121707,278.3261018943492,11.466281334107451,0.0001691353070213,0.8992520653231144,0.0129733034436921,62.09743512089965,0.1153643710123739,225.50221835113567,10.458646773970228,0.0001893280886621,0.9121213955205432,0.0137251149104004,0.7436525433918634,0.7995787133750407,0.3152553305741827,0.3161071114523668,0.392698612245669,0.0557528062536028,0.3916494572197046,0.5160850428406881,0.1017979176057565,0.0246602720928733,0.4928358805833889,0.0584465329061065,0.4926379948207716,0.3510765753425654,0.0360292338943019,0.1085876959253699,0.1413079219198853,0.1053985940187661,0.75732421875,0.8193359375,0.31640625,0.31640625,0.3868446797132492,0.052978515625,0.396484375,0.5146484375,0.092529296875,0.024871826171875,0.4951034039258957,0.055908203125,0.50048828125,0.3525390625,0.034332275390625,0.0972523353993892,0.1346435546875,0.10296630859375,0.70068359375,0.7626953125,0.24609375,0.29052734375,0.2917096316814422,0.042724609375,0.34326171875,0.463134765625,0.0728759765625,0.021331787109375,0.4018155559897423,0.045257568359375,0.447021484375,0.289306640625,0.0287628173828125,0.0642824321985244,0.1064453125,0.085205078125,0.80517578125,0.8603515625,0.390625,0.342529296875,0.4924809113144874,0.0654296875,0.44580078125,0.56494140625,0.11737060546875,0.0283050537109375,0.5927200615406036,0.0689697265625,0.54736328125,0.4072265625,0.04339599609375,0.1411594040691852,0.16552734375,0.12481689453125
